"Question","Breakdown1","Breakdown1Code","Breakdown2","Breakdown2Code","value"
"OAPs active at period end","Region","Y57","BedType","0","*"
"OAPs active at period end","Region","Y57","BedType","10","25"
"OAPs active at period end","Region","Y57","BedType","11","5"
"OAPs active at period end","Region","Y57","BedType","12","15"
"OAPs active at period end","region","Y57","Gender","0","*"
"OAPs active at period end","region","Y57","Gender","1","25"
"OAPs active at period end","region","Y57","Gender","2","20"
"OAPs active at period end","region","Y57","Gender","9","*"
"OAPs active at period end","region","Y57","Gender","X","*"
"OAPs active at period end","Region","Y57","MhaStatus","0","*"
"OAPs active at period end","Region","Y57","MhaStatus","1","25"
"OAPs active at period end","Region","Y57","MhaStatus","2","25"
"OAPs active at period end","Region","Y57","OutOfAreaReason","0","*"
"OAPs active at period end","Region","Y57","OutOfAreaReason","10","45"
"OAPs active at period end","Region","Y57","OutOfAreaReason","11","*"
"OAPs active at period end","Region","Y57","OutOfAreaReason","12","*"
"OAPs active at period end","Region","Y57","OutOfAreaReason","13","*"
"OAPs active at period end","Region","Y57","OutOfAreaReason","14","*"
"OAPs active at period end","Region","Y57","OutOfAreaReason","15","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","0","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","01","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","02","20"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","03","10"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","04","5"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","05","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","06","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","07","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","08","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","09","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","10","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","11","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","12","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","13","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","14","10"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","15","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","16","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","17","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","18","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","19","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","20","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","21","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","22","*"
"OAPs active at period end","Region","Y57","PrimaryDiagnosis","23","*"
"OAPs active at period end","SendingProvider","England","","","203"
"OAPs active at period end","SendingProvider","8HR47","","","*"
"OAPs active at period end","SendingProvider","999","","","*"
"OAPs active at period end","SendingProvider","AHL","","","*"
"OAPs active at period end","SendingProvider","NHV","","","*"
"OAPs active at period end","SendingProvider","NMJ","","","*"
"OAPs active at period end","SendingProvider","NMQ","","","*"
"OAPs active at period end","SendingProvider","NMV","","","*"
"OAPs active at period end","SendingProvider","NNF","","","*"
"OAPs active at period end","SendingProvider","NQ4","","","*"
"OAPs active at period end","SendingProvider","NQL","","","*"
"OAPs active at period end","SendingProvider","NR0","","","*"
"OAPs active at period end","SendingProvider","NR5","","","*"
"OAPs active at period end","SendingProvider","NTN","","","*"
"OAPs active at period end","SendingProvider","NTT","","","*"
"OAPs active at period end","SendingProvider","NV2","","","*"
"OAPs active at period end","SendingProvider","NYA","","","*"
"OAPs active at period end","SendingProvider","R1A","","","*"
"OAPs active at period end","SendingProvider","R1C","","","*"
"OAPs active at period end","SendingProvider","R1E","","","*"
"OAPs active at period end","SendingProvider","R1F","","","*"
"OAPs active at period end","SendingProvider","RA9","","","*"
"OAPs active at period end","SendingProvider","RAL","","","*"
"OAPs active at period end","SendingProvider","RAT","","","*"
"OAPs active at period end","SendingProvider","RDY","","","5"
"OAPs active at period end","SendingProvider","RGD","","","*"
"OAPs active at period end","SendingProvider","RH5","","","*"
"OAPs active at period end","SendingProvider","RHA","","","5"
"OAPs active at period end","SendingProvider","RJ8","","","*"
"OAPs active at period end","SendingProvider","RJX","","","*"
"OAPs active at period end","SendingProvider","RKL","","","*"
"OAPs active at period end","SendingProvider","RLY","","","*"
"OAPs active at period end","SendingProvider","RMC","","","*"
"OAPs active at period end","SendingProvider","RMY","","","5"
"OAPs active at period end","SendingProvider","RNK","","","*"
"OAPs active at period end","SendingProvider","RNN","","","*"
"OAPs active at period end","SendingProvider","RNU","","","*"
"OAPs active at period end","SendingProvider","RP1","","","5"
"OAPs active at period end","SendingProvider","RP7","","","*"
"OAPs active at period end","SendingProvider","RPG","","","10"
"OAPs active at period end","SendingProvider","RQY","","","*"
"OAPs active at period end","SendingProvider","RR7","","","*"
"OAPs active at period end","SendingProvider","RRD","","","*"
"OAPs active at period end","SendingProvider","RRE","","","*"
"OAPs active at period end","SendingProvider","RRP","","","*"
"OAPs active at period end","SendingProvider","RT1","","","*"
"OAPs active at period end","SendingProvider","RT2","","","*"
"OAPs active at period end","SendingProvider","RT5","","","5"
"OAPs active at period end","SendingProvider","RTF","","","*"
"OAPs active at period end","SendingProvider","RTQ","","","*"
"OAPs active at period end","SendingProvider","RTV","","","5"
"OAPs active at period end","SendingProvider","RV3","","","15"
"OAPs active at period end","SendingProvider","RV5","","","10"
"OAPs active at period end","SendingProvider","RV9","","","*"
"OAPs active at period end","SendingProvider","RVN","","","*"
"OAPs active at period end","SendingProvider","RW1","","","25"
"OAPs active at period end","SendingProvider","RW3","","","*"
"OAPs active at period end","SendingProvider","RW4","","","*"
"OAPs active at period end","SendingProvider","RW5","","","15"
"OAPs active at period end","SendingProvider","RWK","","","*"
"OAPs active at period end","SendingProvider","RWN","","","*"
"OAPs active at period end","SendingProvider","RWR","","","*"
"OAPs active at period end","SendingProvider","RWV","","","*"
"OAPs active at period end","SendingProvider","RWX","","","*"
"OAPs active at period end","SendingProvider","RX2","","","10"
"OAPs active at period end","SendingProvider","RX3","","","30"
"OAPs active at period end","SendingProvider","RX4","","","*"
"OAPs active at period end","SendingProvider","RXA","","","*"
"OAPs active at period end","SendingProvider","RXE","","","*"
"OAPs active at period end","SendingProvider","RXG","","","15"
"OAPs active at period end","SendingProvider","RXL","","","*"
"OAPs active at period end","SendingProvider","RXM","","","*"
"OAPs active at period end","SendingProvider","RXT","","","*"
"OAPs active at period end","SendingProvider","RXV","","","*"
"OAPs active at period end","SendingProvider","RXX","","","*"
"OAPs active at period end","SendingProvider","RXY","","","*"
"OAPs active at period end","SendingProvider","RY6","","","*"
"OAPs active at period end","SendingProvider","RY8","","","*"
"OAPs active at period end","SendingProvider","RYG","","","*"
"OAPs active at period end","SendingProvider","RYK","","","*"
"OAPs active at period end","SendingProvider","RYW","","","*"
"OAPs active at period end","SendingProvider","TAD","","","*"
"OAPs active at period end","SendingProvider","TAE","","","10"
"OAPs active at period end","SendingProvider","TAF","","","*"
"OAPs active at period end","SendingProvider","TAH","","","*"
"OAPs active at period end","SendingProvider","TAJ","","","*"
"Lower quartile daily cost over the period","England","","","","370"
"Lower quartile daily cost over the period","BedType","England","","","370"
"Lower quartile daily cost over the period","BedType","10","","","365"
"Lower quartile daily cost over the period","BedType","11","","","282"
"Lower quartile daily cost over the period","BedType","12","","","546"
"Lower quartile daily cost over the period","Ccg","England","","","370"
"Lower quartile daily cost over the period","Ccg","00C","","","*"
"Lower quartile daily cost over the period","Ccg","00D","","","*"
"Lower quartile daily cost over the period","Ccg","00J","","","*"
"Lower quartile daily cost over the period","Ccg","00K","","","*"
"Lower quartile daily cost over the period","Ccg","00L","","","*"
"Lower quartile daily cost over the period","Ccg","00M","","","*"
"Lower quartile daily cost over the period","Ccg","00N","","","*"
"Lower quartile daily cost over the period","Ccg","00P","","","*"
"Lower quartile daily cost over the period","Ccg","00Q","","","501"
"Lower quartile daily cost over the period","Ccg","00R","","","*"
"Lower quartile daily cost over the period","Ccg","00T","","","*"
"Lower quartile daily cost over the period","Ccg","00V","","","*"
"Lower quartile daily cost over the period","Ccg","00W","","","*"
"Lower quartile daily cost over the period","Ccg","00X","","","*"
"Lower quartile daily cost over the period","Ccg","00Y","","","*"
"Lower quartile daily cost over the period","Ccg","01A","","","*"
"Lower quartile daily cost over the period","Ccg","01C","","","*"
"Lower quartile daily cost over the period","Ccg","01D","","","*"
"Lower quartile daily cost over the period","Ccg","01E","","","*"
"Lower quartile daily cost over the period","Ccg","01F","","","*"
"Lower quartile daily cost over the period","Ccg","01G","","","*"
"Lower quartile daily cost over the period","Ccg","01H","","","*"
"Lower quartile daily cost over the period","Ccg","01J","","","*"
"Lower quartile daily cost over the period","Ccg","01K","","","*"
"Lower quartile daily cost over the period","Ccg","01M","","","*"
"Lower quartile daily cost over the period","Ccg","01N","","","*"
"Lower quartile daily cost over the period","Ccg","01R","","","*"
"Lower quartile daily cost over the period","Ccg","01T","","","*"
"Lower quartile daily cost over the period","Ccg","01V","","","*"
"Lower quartile daily cost over the period","Ccg","01W","","","*"
"Lower quartile daily cost over the period","Ccg","01X","","","*"
"Lower quartile daily cost over the period","Ccg","01Y","","","*"
"Lower quartile daily cost over the period","Ccg","02A","","","*"
"Lower quartile daily cost over the period","Ccg","02D","","","*"
"Lower quartile daily cost over the period","Ccg","02E","","","*"
"Lower quartile daily cost over the period","Ccg","02F","","","*"
"Lower quartile daily cost over the period","Ccg","02G","","","*"
"Lower quartile daily cost over the period","Ccg","02H","","","*"
"Lower quartile daily cost over the period","Ccg","02M","","","*"
"Lower quartile daily cost over the period","Ccg","02N","","","*"
"Lower quartile daily cost over the period","Ccg","02P","","","*"
"Lower quartile daily cost over the period","Ccg","02Q","","","*"
"Lower quartile daily cost over the period","Ccg","02R","","","*"
"Lower quartile daily cost over the period","Ccg","02T","","","*"
"Lower quartile daily cost over the period","Ccg","02V","","","*"
"Lower quartile daily cost over the period","Ccg","02W","","","*"
"Lower quartile daily cost over the period","Ccg","02X","","","*"
"Lower quartile daily cost over the period","Ccg","02Y","","","*"
"Lower quartile daily cost over the period","Ccg","03A","","","*"
"Lower quartile daily cost over the period","Ccg","03C","","","*"
"Lower quartile daily cost over the period","Ccg","03D","","","365"
"Lower quartile daily cost over the period","Ccg","03E","","","*"
"Lower quartile daily cost over the period","Ccg","03F","","","*"
"Lower quartile daily cost over the period","Ccg","03G","","","*"
"Lower quartile daily cost over the period","Ccg","03H","","","*"
"Lower quartile daily cost over the period","Ccg","03J","","","*"
"Lower quartile daily cost over the period","Ccg","03K","","","*"
"Lower quartile daily cost over the period","Ccg","03L","","","*"
"Lower quartile daily cost over the period","Ccg","03M","","","365"
"Lower quartile daily cost over the period","Ccg","03N","","","*"
"Lower quartile daily cost over the period","Ccg","03Q","","","365"
"Lower quartile daily cost over the period","Ccg","03R","","","*"
"Lower quartile daily cost over the period","Ccg","03T","","","*"
"Lower quartile daily cost over the period","Ccg","03V","","","*"
"Lower quartile daily cost over the period","Ccg","03W","","","*"
"Lower quartile daily cost over the period","Ccg","03X","","","*"
"Lower quartile daily cost over the period","Ccg","03Y","","","*"
"Lower quartile daily cost over the period","Ccg","04C","","","530"
"Lower quartile daily cost over the period","Ccg","04D","","","*"
"Lower quartile daily cost over the period","Ccg","04E","","","*"
"Lower quartile daily cost over the period","Ccg","04F","","","*"
